site_id,vendor_id,site_region_Midwest,site_region_Northeast,site_region_South,site_region_West,site_ehr_Curve,site_ehr_Dentrix,site_ehr_Eaglesoft,site_ehr_OpenDental,site_ehr_Other,site_revenue_category,site_annual_revenue_normalized,site_tenure_months,vendor_category_Clearinghouse,vendor_category_IT_MSP,vendor_category_Lab,vendor_category_RCM,vendor_category_Scheduling,vendor_category_Supplies,vendor_category_Telephony,vendor_tier,vendor_monthly_price_normalized,vendor_dso_readiness_score,vendor_integration_count_total,vendor_integration_count_full_api,vendor_integration_count_partial_csv,integration_quality,peer_adoption_count_12m,months_since_last_switch_category,site_days_ar_trend_6m,site_denial_rate_trend_6m,label
S021,V005,False,False,False,True,True,False,False,False,False,2,0.9920582395764395,65,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,2,1,12,1.0119999999999996,-0.04700000000000008,1
S021,V009,False,False,False,True,True,False,False,False,False,2,0.9920582395764395,65,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,0,48,1.0119999999999996,-0.04700000000000008,1
S021,V011,False,False,False,True,True,False,False,False,False,2,0.9920582395764395,65,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,1,12,1.0119999999999996,-0.04700000000000008,1
S021,V014,False,False,False,True,True,False,False,False,False,2,0.9920582395764395,65,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,2,12,1.0119999999999996,-0.04700000000000008,1
S021,V016,False,False,False,True,True,False,False,False,False,2,0.9920582395764395,65,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,1,12,1.0119999999999996,-0.04700000000000008,1
S021,V020,False,False,False,True,True,False,False,False,False,2,0.9920582395764395,65,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,12,1.0119999999999996,-0.04700000000000008,1
S022,V002,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,2,12,0.31499999999999984,-0.032999999999999946,1
S022,V005,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,2,1,12,0.31499999999999984,-0.032999999999999946,1
S022,V008,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,2,12,0.31499999999999984,-0.032999999999999946,1
S022,V013,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,1,12,0.31499999999999984,-0.032999999999999946,1
S022,V014,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,0,36,0.31499999999999984,-0.032999999999999946,1
S022,V016,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,1,12,0.31499999999999984,-0.032999999999999946,1
S022,V019,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,3,12,0.31499999999999984,-0.032999999999999946,1
S023,V004,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,2,12,0.538,0.07199999999999998,1
S023,V005,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,2,4,12,0.538,0.07199999999999998,1
S023,V009,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,6,12,0.538,0.07199999999999998,1
S023,V013,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,1,-42,0.538,0.07199999999999998,1
S023,V014,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,True,False,False,False,False,False,False,2,0.0,0,6,4,2,1,8,-36,0.538,0.07199999999999998,1
S023,V017,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,2,12,0.538,0.07199999999999998,1
S023,V019,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,8,12,0.538,0.07199999999999998,1
S024,V003,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,2,12,0.0010000000000004664,0.029999999999999985,1
S024,V007,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,48,0.0010000000000004664,0.029999999999999985,1
S024,V009,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,6,12,0.0010000000000004664,0.029999999999999985,1
S024,V011,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,6,12,0.0010000000000004664,0.029999999999999985,1
S024,V015,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,3,12,0.0010000000000004664,0.029999999999999985,1
S024,V016,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,2,7,12,0.0010000000000004664,0.029999999999999985,1
S024,V019,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,8,12,0.0010000000000004664,0.029999999999999985,1
S025,V001,False,False,True,False,False,True,False,False,False,2,0.7114493712772998,69,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,3,12,1.2570000000000003,0.012000000000000094,1
S025,V006,False,False,True,False,False,True,False,False,False,2,0.7114493712772998,69,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,0,3,12,1.2570000000000003,0.012000000000000094,1
S025,V009,False,False,True,False,False,True,False,False,False,2,0.7114493712772998,69,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,6,12,1.2570000000000003,0.012000000000000094,1
S025,V011,False,False,True,False,False,True,False,False,False,2,0.7114493712772998,69,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,6,12,1.2570000000000003,0.012000000000000094,1
S025,V015,False,False,True,False,False,True,False,False,False,2,0.7114493712772998,69,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,3,12,1.2570000000000003,0.012000000000000094,1
S025,V016,False,False,True,False,False,True,False,False,False,2,0.7114493712772998,69,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,2,7,12,1.2570000000000003,0.012000000000000094,1
S025,V020,False,False,True,False,False,True,False,False,False,2,0.7114493712772998,69,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,3,12,1.2570000000000003,0.012000000000000094,1
S026,V001,False,False,False,True,False,False,False,True,False,0,0.28226340172071473,70,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,12,0.6150000000000002,0.272,1
S026,V007,False,False,False,True,False,False,False,True,False,0,0.28226340172071473,70,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,1,12,0.6150000000000002,0.272,1
S026,V008,False,False,False,True,False,False,False,True,False,0,0.28226340172071473,70,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,1,12,0.6150000000000002,0.272,1
S026,V013,False,False,False,True,False,False,False,True,False,0,0.28226340172071473,70,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,12,0.6150000000000002,0.272,1
S026,V014,False,False,False,True,False,False,False,True,False,0,0.28226340172071473,70,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,1,-20,0.6150000000000002,0.272,1
S026,V017,False,False,False,True,False,False,False,True,False,0,0.28226340172071473,70,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,1,-47,0.6150000000000002,0.272,1
S026,V019,False,False,False,True,False,False,False,True,False,0,0.28226340172071473,70,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,12,0.6150000000000002,0.272,1
S027,V004,False,True,False,False,True,False,False,False,False,1,0.50132362673726,61,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,1,-56,0.31800000000000006,0.3960000000000001,1
S027,V006,False,True,False,False,True,False,False,False,False,1,0.50132362673726,61,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,0,48,0.31800000000000006,0.3960000000000001,1
S027,V008,False,True,False,False,True,False,False,False,False,1,0.50132362673726,61,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,2,12,0.31800000000000006,0.3960000000000001,1
S027,V012,False,True,False,False,True,False,False,False,False,1,0.50132362673726,61,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,1,-56,0.31800000000000006,0.3960000000000001,1
S027,V015,False,True,False,False,True,False,False,False,False,1,0.50132362673726,61,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,12,0.31800000000000006,0.3960000000000001,1
S027,V017,False,True,False,False,True,False,False,False,False,1,0.50132362673726,61,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,3,12,0.31800000000000006,0.3960000000000001,1
S027,V020,False,True,False,False,True,False,False,False,False,1,0.50132362673726,61,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,12,0.31800000000000006,0.3960000000000001,1
S028,V001,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,48,0.6790000000000005,0.04199999999999993,1
S028,V005,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,1,1,-7,0.6790000000000005,0.04199999999999993,1
S028,V010,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,-20,0.6790000000000005,0.04199999999999993,1
S028,V013,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,1,-27,0.6790000000000005,0.04199999999999993,1
S028,V015,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,2,-58,0.6790000000000005,0.04199999999999993,1
S028,V017,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,0,12,0.6790000000000005,0.04199999999999993,1
S028,V019,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,12,0.6790000000000005,0.04199999999999993,1
S029,V003,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,2,12,0.4200000000000002,0.08200000000000002,1
S029,V007,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,3,12,0.4200000000000002,0.08200000000000002,1
S029,V010,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,2,-9,0.4200000000000002,0.08200000000000002,1
S029,V013,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,1,-22,0.4200000000000002,0.08200000000000002,1
S029,V015,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,3,12,0.4200000000000002,0.08200000000000002,1
S029,V016,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,2,7,12,0.4200000000000002,0.08200000000000002,1
S029,V019,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,8,0,0.4200000000000002,0.08200000000000002,1
S030,V004,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,12,1.415,0.20700000000000002,1
S030,V007,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,2,-51,1.415,0.20700000000000002,1
S030,V008,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,1,12,1.415,0.20700000000000002,1
S030,V011,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,2,12,1.415,0.20700000000000002,1
S030,V015,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,3,12,1.415,0.20700000000000002,1
S030,V016,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,1,-44,1.415,0.20700000000000002,1
S030,V019,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,2,-36,1.415,0.20700000000000002,1
S031,V002,False,False,False,True,False,False,False,True,False,0,0.0,63,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,-46,0.10199999999999994,-0.0340000000000001,1
S031,V007,False,False,False,True,False,False,False,True,False,0,0.0,63,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,1,12,0.10199999999999994,-0.0340000000000001,1
S031,V009,False,False,False,True,False,False,False,True,False,0,0.0,63,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,0,-25,0.10199999999999994,-0.0340000000000001,1
S031,V011,False,False,False,True,False,False,False,True,False,0,0.0,63,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,1,12,0.10199999999999994,-0.0340000000000001,1
S031,V015,False,False,False,True,False,False,False,True,False,0,0.0,63,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,1,12,0.10199999999999994,-0.0340000000000001,1
S031,V016,False,False,False,True,False,False,False,True,False,0,0.0,63,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,0,12,0.10199999999999994,-0.0340000000000001,1
S031,V019,False,False,False,True,False,False,False,True,False,0,0.0,63,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,48,0.10199999999999994,-0.0340000000000001,1
S032,V003,False,True,False,False,False,True,False,False,False,0,0.2342819324950364,67,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,2,12,1.9869999999999999,0.29899999999999993,1
S032,V007,False,True,False,False,False,True,False,False,False,0,0.2342819324950364,67,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,4,12,1.9869999999999999,0.29899999999999993,1
S032,V010,False,True,False,False,False,True,False,False,False,0,0.2342819324950364,67,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,5,-57,1.9869999999999999,0.29899999999999993,1
S032,V012,False,True,False,False,False,True,False,False,False,0,0.2342819324950364,67,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,7,12,1.9869999999999999,0.29899999999999993,1
S032,V015,False,True,False,False,False,True,False,False,False,0,0.2342819324950364,67,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,4,12,1.9869999999999999,0.29899999999999993,1
S032,V016,False,True,False,False,False,True,False,False,False,0,0.2342819324950364,67,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,2,2,12,1.9869999999999999,0.29899999999999993,1
