site_id,month,days_ar,denial_rate
S011,2023-08-01,30.26,4.88
S011,2023-09-01,28.41,4.28
S011,2023-10-01,28.94,4.72
S011,2023-11-01,28.18,4.55
S011,2023-12-01,32.03,4.78
S011,2024-01-01,31.85,5.08
S011,2024-02-01,28.24,5.09
S011,2024-03-01,31.59,4.38
S011,2024-04-01,33.07,5.3
S011,2024-05-01,31.36,5.06
S011,2024-06-01,32.99,5.02
S011,2024-07-01,32.03,4.7
S011,2024-08-01,28.95,3.89
S011,2024-09-01,28.2,4.08
S011,2024-10-01,32.09,4.32
S011,2024-11-01,29.75,4.64
S011,2024-12-01,30.63,5.14
S012,2019-01-01,20.43,6.9
S012,2019-02-01,20.98,6.56
S012,2019-03-01,21.45,6.98
S012,2019-04-01,21.45,6.74
S012,2019-05-01,19.25,6.82
S012,2019-06-01,18.11,6.92
S012,2019-07-01,19.49,6.11
S012,2019-08-01,18.17,6.21
S012,2019-09-01,18.84,6.79
S012,2019-10-01,15.82,6.47
S012,2019-11-01,19.12,6.74
S012,2019-12-01,20.68,6.47
S012,2020-01-01,20.89,6.6
S012,2020-02-01,23.71,6.96
S012,2020-03-01,25.22,6.97
S012,2020-04-01,21.03,6.5
S012,2020-05-01,18.66,6.37
S012,2020-06-01,20.76,6.84
S012,2020-07-01,16.99,6.81
S012,2020-08-01,17.91,6.48
S012,2020-09-01,20.78,6.66
S012,2020-10-01,18.23,6.17
S012,2020-11-01,16.14,6.33
S012,2020-12-01,20.05,6.4
S012,2021-01-01,21.17,6.87
S012,2021-02-01,21.76,6.76
S012,2021-03-01,22.62,7.12
S012,2021-04-01,20.46,7.38
S012,2021-05-01,21.22,6.85
S012,2021-06-01,21.43,6.76
S012,2021-07-01,20.79,6.63
S012,2021-08-01,17.71,6.54
S012,2021-09-01,16.65,6.42
S012,2021-10-01,18.58,6.37
S012,2021-11-01,19.17,5.98
S012,2021-12-01,19.54,6.72
S012,2022-01-01,21.6,6.53
S012,2022-02-01,23.99,6.69
S012,2022-03-01,23.82,7.12
S012,2022-04-01,21.13,7.48
S012,2022-05-01,19.57,7.12
S012,2022-06-01,21.87,6.49
S012,2022-07-01,21.45,6.47
S012,2022-08-01,19.07,6.51
S012,2022-09-01,18.16,6.64
S012,2022-10-01,19.82,5.91
S012,2022-11-01,21.32,6.04
S012,2022-12-01,21.91,7.03
S012,2023-01-01,19.73,6.72
S012,2023-02-01,20.44,6.89
S012,2023-03-01,21.9,7.23
S012,2023-04-01,24.06,7.37
S012,2023-05-01,20.52,6.78
S012,2023-06-01,17.84,6.45
S012,2023-07-01,20.81,7.03
S012,2023-08-01,16.78,6.25
S012,2023-09-01,18.32,6.48
S012,2023-10-01,17.42,6.56
S012,2023-11-01,18.65,6.54
S012,2023-12-01,21.18,6.69
S012,2024-01-01,20.71,6.81
S012,2024-02-01,21.96,6.84
S012,2024-03-01,21.98,7.47
S012,2024-04-01,22.94,6.86
S012,2024-05-01,27.44,7.59
S012,2024-06-01,27.16,7.65
S012,2024-07-01,24.24,7.53
S012,2024-08-01,21.31,6.94
S012,2024-09-01,21.61,7.29
S012,2024-10-01,26.27,7.95
S012,2024-11-01,25.36,7.54
S012,2024-12-01,22.7,7.38
S013,2019-01-01,24.23,5.54
S013,2019-02-01,25.89,5.7
S013,2019-03-01,23.44,6.11
S013,2019-04-01,24.53,5.91
S013,2019-05-01,28.52,5.46
S013,2019-06-01,20.62,5.5
S013,2019-07-01,25.06,6.02
S013,2019-08-01,20.83,5.47
S013,2019-09-01,21.71,5.25
S013,2019-10-01,26.65,4.87
S013,2019-11-01,23.79,5.57
S013,2019-12-01,26.04,5.61
S013,2020-01-01,25.87,5.61
S013,2020-02-01,30.39,6.22
S013,2020-03-01,31.19,6.25
S013,2020-04-01,30.55,6.31
S013,2020-05-01,30.61,6.26
S013,2020-06-01,25.26,6.5
S013,2020-07-01,25.57,5.78
S013,2020-08-01,25.3,6.28
S013,2020-09-01,22.72,6.77
S013,2020-10-01,27.78,5.93
S013,2020-11-01,26.84,6.06
S013,2020-12-01,27.83,6.57
S013,2021-01-01,28.88,6.55
S013,2021-02-01,28.48,6.59
S013,2021-03-01,28.75,7.02
S013,2021-04-01,29.67,5.75
S013,2021-05-01,29.03,6.58
S013,2021-06-01,31.06,6.68
S013,2021-07-01,31.78,6.93
S013,2021-08-01,28.2,6.66
S013,2021-09-01,27.63,6.08
S013,2021-10-01,28.42,6.79
S013,2021-11-01,31.52,6.8
S013,2021-12-01,32.18,6.95
S013,2022-01-01,31.13,7.07
S013,2022-02-01,34.03,7.28
S013,2022-03-01,34.88,7.31
S013,2022-04-01,33.35,7.38
S013,2022-05-01,32.05,6.68
S013,2022-06-01,30.85,6.57
S013,2022-07-01,29.08,6.6
S013,2022-08-01,28.17,6.44
S013,2022-09-01,26.25,6.56
S013,2022-10-01,29.36,6.29
S013,2022-11-01,31.08,6.93
S013,2022-12-01,28.68,6.57
S013,2023-01-01,30.94,6.66
S013,2023-02-01,34.07,7.0
S013,2023-03-01,32.7,6.49
S013,2023-04-01,33.78,6.68
S013,2023-05-01,32.18,7.03
S013,2023-06-01,33.13,6.4
S013,2023-07-01,25.56,6.7
S013,2023-08-01,32.06,6.91
S013,2023-09-01,29.41,6.35
S013,2023-10-01,30.57,6.24
S013,2023-11-01,30.81,6.8
S013,2023-12-01,32.68,7.62
S013,2024-01-01,32.68,6.79
S013,2024-02-01,32.79,6.52
S013,2024-03-01,32.05,6.97
S013,2024-04-01,32.37,7.04
S013,2024-05-01,31.19,7.22
S013,2024-06-01,31.42,6.73
S013,2024-07-01,29.93,6.63
S013,2024-08-01,30.93,6.21
S013,2024-09-01,28.44,6.34
S013,2024-10-01,27.67,6.22
S013,2024-11-01,29.71,6.84
S013,2024-12-01,31.82,6.79
S014,2019-01-01,30.51,3.74
S014,2019-02-01,30.55,3.86
S014,2019-03-01,30.63,3.75
S014,2019-04-01,26.31,3.85
S014,2019-05-01,31.37,4.06
S014,2019-06-01,29.68,4.0
S014,2019-07-01,27.37,3.54
S014,2019-08-01,25.58,3.27
S014,2019-09-01,27.16,3.69
S014,2019-10-01,26.29,3.23
S014,2019-11-01,27.24,3.66
S014,2019-12-01,26.07,2.94
S014,2020-01-01,28.41,3.41
S014,2020-02-01,29.21,3.84
S014,2020-03-01,24.04,3.57
S014,2020-04-01,24.94,3.18
S014,2020-05-01,24.65,2.64
S014,2020-06-01,24.28,2.81
S014,2020-07-01,22.72,2.36
S014,2020-08-01,18.66,2.82
S014,2020-09-01,21.28,2.26
S014,2020-10-01,19.68,2.91
S014,2020-11-01,19.93,3.17
S014,2020-12-01,21.37,3.02
S014,2021-01-01,23.23,3.16
S014,2021-02-01,23.63,3.04
S014,2021-03-01,24.78,2.83
S014,2021-04-01,25.56,2.94
S014,2021-05-01,23.38,2.68
S014,2021-06-01,18.87,2.77
S014,2021-07-01,25.34,2.92
S014,2021-08-01,20.96,2.49
S014,2021-09-01,20.75,2.69
S014,2021-10-01,19.21,2.9
S014,2021-11-01,22.79,2.9
S014,2021-12-01,23.38,2.84
S014,2022-01-01,24.73,3.16
S014,2022-02-01,23.92,2.92
S014,2022-03-01,24.87,3.6
S014,2022-04-01,22.59,2.65
S014,2022-05-01,23.97,3.0
S014,2022-06-01,22.98,2.9
S014,2022-07-01,21.38,3.13
S014,2022-08-01,18.58,2.32
S014,2022-09-01,20.56,2.04
S014,2022-10-01,20.72,3.07
S014,2022-11-01,21.75,2.75
S014,2022-12-01,20.83,2.65
S014,2023-01-01,23.16,2.88
S014,2023-02-01,26.37,3.26
S014,2023-03-01,23.05,3.2
S014,2023-04-01,25.2,3.43
S014,2023-05-01,26.09,2.68
S014,2023-06-01,21.5,2.45
S014,2023-07-01,21.37,2.82
S014,2023-08-01,22.47,2.55
S014,2023-09-01,20.24,2.58
S014,2023-10-01,19.73,3.2
S014,2023-11-01,19.31,2.74
S014,2023-12-01,25.75,2.83
S014,2024-01-01,22.55,3.12
S014,2024-02-01,23.3,3.75
S014,2024-03-01,20.52,3.84
S014,2024-04-01,21.43,3.26
S014,2024-05-01,22.19,3.41
S014,2024-06-01,19.44,3.22
S014,2024-07-01,23.87,2.52
S014,2024-08-01,20.89,2.57
S014,2024-09-01,20.98,2.73
S014,2024-10-01,19.65,2.91
S014,2024-11-01,24.05,2.82
S014,2024-12-01,23.42,2.64
S015,2019-01-01,16.58,3.09
S015,2019-02-01,20.98,3.17
S015,2019-03-01,18.55,3.1
S015,2019-04-01,16.87,3.24
S015,2019-05-01,19.34,2.82
S015,2019-06-01,16.31,2.88
S015,2019-07-01,20.18,3.56
S015,2019-08-01,23.25,3.4
S015,2019-09-01,19.3,3.24
S015,2019-10-01,21.22,3.42
S015,2019-11-01,19.86,3.98
S015,2019-12-01,23.96,3.55
S015,2020-01-01,20.03,4.18
S015,2020-02-01,22.54,4.23
S015,2020-03-01,20.88,4.3
S015,2020-04-01,21.75,4.21
S015,2020-05-01,22.86,3.6
S015,2020-06-01,21.22,3.94
S015,2020-07-01,20.99,3.76
S015,2020-08-01,23.07,3.0
S015,2020-09-01,22.26,3.46
S015,2020-10-01,18.75,3.07
S015,2020-11-01,20.55,3.86
S015,2020-12-01,21.64,4.19
S015,2021-01-01,20.66,3.88
S015,2021-02-01,21.69,4.1
S015,2021-03-01,25.16,3.91
S015,2021-04-01,19.66,4.05
S015,2021-05-01,23.49,4.0
S015,2021-06-01,23.69,3.41
S015,2021-07-01,21.85,3.94
S015,2021-08-01,17.43,3.57
S015,2021-09-01,19.08,3.41
S015,2021-10-01,20.62,3.33
S015,2021-11-01,19.82,3.59
S015,2021-12-01,20.2,3.41
S015,2022-01-01,23.85,3.54
S015,2022-02-01,24.57,4.13
S015,2022-03-01,21.24,3.83
S015,2022-04-01,25.36,3.7
S015,2022-05-01,22.14,4.02
S015,2022-06-01,23.01,3.66
S015,2022-07-01,19.94,4.01
S015,2022-08-01,22.71,3.77
S015,2022-09-01,19.96,3.19
S015,2022-10-01,18.86,3.63
S015,2022-11-01,21.46,4.0
S015,2022-12-01,22.81,3.28
S015,2023-01-01,24.41,3.58
S015,2023-02-01,22.99,4.07
S015,2023-03-01,26.83,4.96
S015,2023-04-01,24.48,3.94
S015,2023-05-01,23.64,4.15
S015,2023-06-01,28.42,5.28
S015,2023-07-01,28.25,4.74
S015,2023-08-01,28.17,4.61
S015,2023-09-01,28.16,4.26
S015,2023-10-01,26.33,4.16
S015,2023-11-01,25.15,4.43
S015,2023-12-01,26.18,4.85
S015,2024-01-01,26.48,4.7
S015,2024-02-01,25.58,4.49
S015,2024-03-01,28.53,4.9
S015,2024-04-01,26.78,4.58
S015,2024-05-01,24.21,4.39
S015,2024-06-01,26.83,4.52
S015,2024-07-01,25.24,4.21
S015,2024-08-01,23.77,3.89
S015,2024-09-01,24.54,4.17
S015,2024-10-01,24.5,3.93
S015,2024-11-01,21.26,4.52
S015,2024-12-01,24.77,4.09
S016,2019-01-01,24.68,4.77
S016,2019-02-01,25.96,5.18
S016,2019-03-01,25.66,4.63
S016,2019-04-01,26.19,5.08
S016,2019-05-01,23.09,4.93
S016,2019-06-01,19.97,4.86
S016,2019-07-01,20.09,4.18
S016,2019-08-01,18.62,4.81
S016,2019-09-01,19.7,4.9
S016,2019-10-01,20.1,3.97
S016,2019-11-01,19.96,4.96
S016,2019-12-01,22.41,4.57
S016,2020-01-01,23.88,5.04
S016,2020-02-01,26.05,5.43
S016,2020-03-01,24.1,4.64
S016,2020-04-01,23.75,5.08
S016,2020-05-01,22.19,4.6
S016,2020-06-01,23.15,4.72
S016,2020-07-01,21.69,4.36
S016,2020-08-01,20.56,4.2
S016,2020-09-01,21.97,4.75
S016,2020-10-01,18.14,4.2
S016,2020-11-01,19.39,4.39
S016,2020-12-01,22.51,4.3
S016,2021-01-01,22.26,4.59
S016,2021-02-01,24.68,5.02
S016,2021-03-01,23.56,5.09
S016,2021-04-01,23.55,4.92
S016,2021-05-01,26.15,5.29
S016,2021-06-01,20.69,4.99
S016,2021-07-01,22.86,4.24
S016,2021-08-01,22.14,4.94
S016,2021-09-01,18.96,4.16
S016,2021-10-01,22.43,4.56
S016,2021-11-01,22.47,4.69
S016,2021-12-01,23.23,4.34
S016,2022-01-01,25.21,5.24
S016,2022-02-01,24.03,4.98
S016,2022-03-01,22.34,5.19
S016,2022-04-01,25.23,4.98
S016,2022-05-01,25.33,4.79
S016,2022-06-01,23.49,4.43
S016,2022-07-01,21.6,4.54
S016,2022-08-01,21.24,4.37
S016,2022-09-01,20.44,4.69
S016,2022-10-01,20.25,4.0
S016,2022-11-01,24.26,5.0
S016,2022-12-01,20.7,4.94
S016,2023-01-01,22.88,4.97
S016,2023-02-01,24.81,4.93
S016,2023-03-01,23.46,4.83
S016,2023-04-01,23.0,4.75
S016,2023-05-01,23.54,4.67
S016,2023-06-01,23.66,5.18
S016,2023-07-01,20.77,4.66
S016,2023-08-01,21.66,4.62
S016,2023-09-01,20.75,4.66
S016,2023-10-01,21.63,4.11
S016,2023-11-01,22.94,4.85
S016,2023-12-01,21.49,4.75
S016,2024-01-01,24.66,4.83
S016,2024-02-01,25.98,5.71
S016,2024-03-01,23.46,4.62
S016,2024-04-01,24.83,5.21
S016,2024-05-01,23.29,5.32
S016,2024-06-01,20.63,4.95
S016,2024-07-01,20.73,5.1
S016,2024-08-01,23.9,4.25
S016,2024-09-01,19.81,4.7
S016,2024-10-01,20.33,4.46
S016,2024-11-01,21.68,4.01
S016,2024-12-01,22.62,4.53
S017,2019-01-01,26.19,5.1
S017,2019-02-01,25.78,5.02
S017,2019-03-01,27.51,4.74
S017,2019-04-01,28.85,4.88
S017,2019-05-01,27.78,4.96
S017,2019-06-01,25.43,4.34
S017,2019-07-01,23.3,4.12
S017,2019-08-01,28.62,4.63
S017,2019-09-01,21.9,3.82
S017,2019-10-01,24.92,4.43
S017,2019-11-01,25.75,4.29
S017,2019-12-01,25.74,4.62
S017,2020-01-01,27.06,4.01
S017,2020-02-01,27.32,4.53
S017,2020-03-01,28.19,5.72
S017,2020-04-01,28.21,4.69
S017,2020-05-01,28.31,4.82
S017,2020-06-01,26.56,4.7
S017,2020-07-01,28.01,4.03
S017,2020-08-01,24.91,3.98
S017,2020-09-01,24.76,3.95
S017,2020-10-01,23.57,4.17
S017,2020-11-01,26.39,4.65
S017,2020-12-01,24.06,4.54
S017,2021-01-01,25.86,4.29
S017,2021-02-01,27.34,4.69
S017,2021-03-01,31.57,4.95
S017,2021-04-01,25.59,4.61
S017,2021-05-01,28.46,5.3
S017,2021-06-01,23.55,3.96
S017,2021-07-01,27.74,4.49
S017,2021-08-01,22.89,4.42
S017,2021-09-01,19.98,4.22
S017,2021-10-01,24.69,4.54
S017,2021-11-01,23.41,4.4
S017,2021-12-01,24.54,4.6
S017,2022-01-01,25.59,4.55
S017,2022-02-01,26.17,4.98
S017,2022-03-01,29.22,4.75
S017,2022-04-01,27.72,4.35
S017,2022-05-01,26.48,4.66
S017,2022-06-01,29.86,4.19
S017,2022-07-01,27.13,4.67
S017,2022-08-01,24.62,4.79
S017,2022-09-01,24.49,4.34
S017,2022-10-01,24.12,4.63
S017,2022-11-01,26.57,4.18
S017,2022-12-01,23.95,4.46
S017,2023-01-01,25.73,4.65
S017,2023-02-01,29.52,4.64
S017,2023-03-01,27.86,4.84
S017,2023-04-01,28.93,4.11
S017,2023-05-01,26.02,4.73
S017,2023-06-01,27.73,4.37
S017,2023-07-01,22.11,4.56
S017,2023-08-01,23.24,3.9
S017,2023-09-01,22.99,4.17
S017,2023-10-01,23.29,3.6
S017,2023-11-01,26.27,4.75
S017,2023-12-01,26.91,4.18
S017,2024-01-01,26.63,4.67
S017,2024-02-01,28.56,4.98
S017,2024-03-01,26.83,4.85
S017,2024-04-01,28.35,5.22
S017,2024-05-01,27.99,4.91
S017,2024-06-01,26.05,4.94
S017,2024-07-01,25.54,4.11
S017,2024-08-01,26.3,4.47
S017,2024-09-01,23.26,4.08
S017,2024-10-01,24.64,4.4
S017,2024-11-01,25.23,4.46
S017,2024-12-01,28.48,4.84
S018,2019-01-01,35.46,6.8
S018,2019-02-01,34.36,6.74
S018,2019-03-01,38.89,6.6
S018,2019-04-01,34.64,6.43
S018,2019-05-01,33.54,6.28
S018,2019-06-01,33.62,5.94
S018,2019-07-01,33.2,6.48
S018,2019-08-01,34.26,6.77
S018,2019-09-01,36.12,6.58
S018,2019-10-01,34.64,6.57
S018,2019-11-01,34.72,6.69
S018,2019-12-01,37.61,6.74
S018,2020-01-01,36.59,6.45
S018,2020-02-01,39.98,6.55
S018,2020-03-01,40.05,6.46
S018,2020-04-01,40.36,6.46
S018,2020-05-01,39.19,6.91
S018,2020-06-01,36.31,6.75
S018,2020-07-01,36.75,6.26
S018,2020-08-01,34.11,5.72
S018,2020-09-01,35.88,5.8
S018,2020-10-01,35.77,6.23
S018,2020-11-01,37.38,6.33
S018,2020-12-01,36.86,6.79
S018,2021-01-01,38.86,6.82
S018,2021-02-01,39.79,6.37
S018,2021-03-01,40.49,7.06
S018,2021-04-01,37.56,6.76
S018,2021-05-01,38.3,6.68
S018,2021-06-01,37.86,7.0
S018,2021-07-01,37.98,6.03
S018,2021-08-01,36.56,6.71
S018,2021-09-01,35.94,6.6
S018,2021-10-01,38.64,6.62
S018,2021-11-01,36.73,6.74
S018,2021-12-01,37.57,6.58
S018,2022-01-01,37.83,7.19
S018,2022-02-01,37.86,7.29
S018,2022-03-01,40.11,6.45
S018,2022-04-01,39.64,6.2
S018,2022-05-01,39.29,6.99
S018,2022-06-01,36.47,6.61
S018,2022-07-01,39.29,6.27
S018,2022-08-01,26.8,5.55
S018,2022-09-01,31.06,5.06
S018,2022-10-01,29.9,5.5
S018,2022-11-01,28.0,5.07
S018,2022-12-01,31.96,5.87
S018,2023-01-01,31.96,5.25
S018,2023-02-01,34.83,5.46
S018,2023-03-01,31.61,5.76
S018,2023-04-01,34.18,5.88
S018,2023-05-01,31.74,5.65
S018,2023-06-01,30.18,5.53
S018,2023-07-01,25.32,5.12
S018,2023-08-01,28.75,4.76
S018,2023-09-01,28.7,5.0
S018,2023-10-01,31.02,5.57
S018,2023-11-01,28.42,5.17
S018,2023-12-01,30.01,5.23
S018,2024-01-01,31.41,5.28
S018,2024-02-01,30.15,5.81
S018,2024-03-01,33.06,5.42
S018,2024-04-01,33.19,5.43
S018,2024-05-01,31.5,5.76
S018,2024-06-01,30.07,5.5
S018,2024-07-01,28.34,5.15
S018,2024-08-01,28.08,4.88
S018,2024-09-01,27.85,4.6
S018,2024-10-01,27.65,5.02
S018,2024-11-01,28.73,5.14
S018,2024-12-01,30.02,5.51
S019,2019-01-01,31.17,5.98
S019,2019-02-01,28.78,5.97
S019,2019-03-01,30.12,6.22
S019,2019-04-01,29.43,5.9
S019,2019-05-01,29.17,6.23
S019,2019-06-01,29.75,5.86
S019,2019-07-01,27.23,5.6
S019,2019-08-01,27.08,5.51
S019,2019-09-01,27.71,5.19
S019,2019-10-01,26.58,5.86
S019,2019-11-01,28.13,6.68
S019,2019-12-01,29.38,5.72
S019,2020-01-01,29.71,5.64
S019,2020-02-01,30.47,6.03
S019,2020-03-01,32.23,6.16
S019,2020-04-01,30.41,6.09
S019,2020-05-01,32.46,6.08
S019,2020-06-01,31.6,6.27
S019,2020-07-01,28.58,5.99
S019,2020-08-01,27.71,5.19
S019,2020-09-01,26.44,5.98
S019,2020-10-01,27.05,5.34
S019,2020-11-01,27.78,6.39
S019,2020-12-01,30.72,6.01
S019,2021-01-01,31.28,6.06
S019,2021-02-01,28.03,6.01
S019,2021-03-01,33.2,6.24
S019,2021-04-01,30.22,6.19
S019,2021-05-01,32.71,6.66
S019,2021-06-01,32.18,5.98
S019,2021-07-01,28.3,5.42
S019,2021-08-01,29.34,5.41
S019,2021-09-01,27.18,5.4
S019,2021-10-01,26.24,5.51
S019,2021-11-01,26.94,5.71
S019,2021-12-01,28.03,6.27
S019,2022-01-01,28.2,6.24
S019,2022-02-01,32.41,6.13
S019,2022-03-01,29.78,6.26
S019,2022-04-01,32.36,6.34
S019,2022-05-01,29.06,6.32
S019,2022-06-01,27.2,6.23
S019,2022-07-01,28.47,5.78
S019,2022-08-01,25.86,5.5
S019,2022-09-01,27.66,6.09
S019,2022-10-01,26.17,5.9
S019,2022-11-01,24.72,5.7
S019,2022-12-01,28.81,5.75
S019,2023-01-01,28.45,5.97
S019,2023-02-01,31.02,6.23
S019,2023-03-01,27.5,5.69
S019,2023-04-01,29.68,6.42
S019,2023-05-01,25.73,6.02
S019,2023-06-01,28.07,6.44
S019,2023-07-01,27.28,5.99
S019,2023-08-01,27.33,5.13
S019,2023-09-01,28.01,5.79
S019,2023-10-01,27.88,6.94
S019,2023-11-01,24.73,6.39
S019,2023-12-01,28.42,6.11
S019,2024-01-01,29.79,6.05
S019,2024-02-01,29.73,6.38
S019,2024-03-01,28.58,6.55
S019,2024-04-01,29.96,5.95
S019,2024-05-01,29.18,6.55
S019,2024-06-01,28.05,6.13
S019,2024-07-01,26.76,6.1
S019,2024-08-01,28.15,6.32
S019,2024-09-01,26.59,5.93
S019,2024-10-01,27.27,6.15
S019,2024-11-01,26.78,6.1
S019,2024-12-01,28.56,6.01
S020,2019-01-01,23.2,4.25
S020,2019-02-01,23.62,4.35
S020,2019-03-01,26.43,4.62
S020,2019-04-01,25.1,4.15
S020,2019-05-01,21.73,4.46
S020,2019-06-01,23.37,4.47
S020,2019-07-01,20.15,3.81
S020,2019-08-01,17.87,3.65
S020,2019-09-01,21.56,3.59
S020,2019-10-01,21.29,3.71
S020,2019-11-01,21.55,3.53
S020,2019-12-01,22.19,3.13
S020,2020-01-01,22.78,3.69
S020,2020-02-01,25.6,4.52
S020,2020-03-01,24.76,4.78
S020,2020-04-01,22.37,4.81
S020,2020-05-01,24.46,4.1
S020,2020-06-01,23.76,3.69
S020,2020-07-01,19.82,3.69
S020,2020-08-01,19.54,3.45
S020,2020-09-01,21.9,3.65
S020,2020-10-01,20.86,3.59
S020,2020-11-01,18.33,3.96
S020,2020-12-01,19.19,4.0
S020,2021-01-01,21.01,4.77
S020,2021-02-01,25.16,4.32
S020,2021-03-01,25.96,4.07
S020,2021-04-01,24.61,4.34
S020,2021-05-01,23.46,4.56
S020,2021-06-01,23.16,4.11
S020,2021-07-01,18.58,3.59
S020,2021-08-01,20.14,3.79
S020,2021-09-01,18.37,4.45
S020,2021-10-01,22.6,3.95
S020,2021-11-01,21.17,3.81
S020,2021-12-01,20.63,4.05
S020,2022-01-01,23.45,3.8
S020,2022-02-01,24.29,4.24
S020,2022-03-01,21.2,4.07
S020,2022-04-01,23.17,4.85
S020,2022-05-01,23.9,3.77
S020,2022-06-01,22.79,3.56
S020,2022-07-01,22.68,3.73
S020,2022-08-01,20.19,4.16
S020,2022-09-01,18.13,3.31
S020,2022-10-01,19.45,4.08
S020,2022-11-01,18.78,3.03
S020,2022-12-01,21.38,4.19
S020,2023-01-01,24.86,4.04
S020,2023-02-01,23.18,4.63
S020,2023-03-01,21.26,4.21
S020,2023-04-01,24.08,4.42
S020,2023-05-01,22.3,4.19
S020,2023-06-01,18.33,3.83
S020,2023-07-01,21.74,3.58
S020,2023-08-01,24.26,4.38
S020,2023-09-01,23.39,4.25
S020,2023-10-01,22.73,4.18
S020,2023-11-01,25.82,4.4
S020,2023-12-01,25.02,4.57
S020,2024-01-01,27.98,4.04
S020,2024-02-01,29.37,4.66
S020,2024-03-01,28.54,5.16
S020,2024-04-01,25.58,4.55
S020,2024-05-01,26.47,4.42
S020,2024-06-01,28.51,4.25
S020,2024-07-01,24.07,4.41
S020,2024-08-01,22.37,4.13
S020,2024-09-01,24.38,4.1
S020,2024-10-01,24.03,4.09
S020,2024-11-01,22.63,4.45
S020,2024-12-01,28.54,4.51
S021,2019-01-01,30.4,8.46
S021,2019-02-01,28.89,8.88
S021,2019-03-01,31.36,8.9
S021,2019-04-01,29.69,8.91
S021,2019-05-01,31.22,8.42
S021,2019-06-01,29.41,8.03
S021,2019-07-01,29.86,8.0
S021,2019-08-01,24.38,7.51
S021,2019-09-01,26.78,7.9
S021,2019-10-01,27.24,8.21
S021,2019-11-01,25.13,8.0
S021,2019-12-01,26.33,8.33
S021,2020-01-01,29.92,8.38
S021,2020-02-01,29.5,8.75
S021,2020-03-01,32.62,8.58
S021,2020-04-01,30.6,8.54
S021,2020-05-01,29.0,8.51
S021,2020-06-01,31.54,8.43
S021,2020-07-01,26.97,8.06
S021,2020-08-01,25.39,8.02
S021,2020-09-01,27.74,7.25
S021,2020-10-01,25.59,7.76
S021,2020-11-01,27.61,7.59
S021,2020-12-01,29.64,8.18
S021,2021-01-01,29.77,8.03
S021,2021-02-01,32.37,8.86
S021,2021-03-01,30.34,8.22
S021,2021-04-01,31.53,8.26
S021,2021-05-01,29.85,8.48
S021,2021-06-01,26.2,8.5
S021,2021-07-01,28.17,7.83
S021,2021-08-01,27.2,7.83
S021,2021-09-01,24.46,8.25
S021,2021-10-01,27.39,7.98
S021,2021-11-01,29.49,7.65
S021,2021-12-01,29.34,7.95
S021,2022-01-01,30.9,7.54
S021,2022-02-01,30.21,8.11
S021,2022-03-01,31.28,8.47
S021,2022-04-01,29.3,8.07
S021,2022-05-01,29.46,7.91
S021,2022-06-01,29.89,7.92
S021,2022-07-01,23.27,7.77
S021,2022-08-01,25.34,7.28
S021,2022-09-01,24.77,7.76
S021,2022-10-01,28.89,7.86
S021,2022-11-01,26.72,8.01
S021,2022-12-01,27.94,7.82
S021,2023-01-01,27.9,7.65
S021,2023-02-01,29.78,8.34
S021,2023-03-01,30.48,8.2
S021,2023-04-01,28.94,8.47
S021,2023-05-01,27.65,8.41
S021,2023-06-01,27.12,7.8
S021,2023-07-01,25.43,7.73
S021,2023-08-01,28.36,7.92
S021,2023-09-01,28.1,7.88
S021,2023-10-01,25.24,7.67
S021,2023-11-01,26.46,8.28
S021,2023-12-01,26.83,8.3
S021,2024-01-01,30.97,8.73
S021,2024-02-01,29.75,8.5
S021,2024-03-01,34.05,8.14
S021,2024-04-01,28.06,7.72
S021,2024-05-01,30.7,7.61
S021,2024-06-01,28.07,8.16
S021,2024-07-01,27.91,8.01
S021,2024-08-01,27.23,8.15
S021,2024-09-01,25.2,7.52
S021,2024-10-01,25.74,8.02
S021,2024-11-01,28.98,8.01
S021,2024-12-01,30.4,7.67
S022,2019-01-01,31.97,6.81
S022,2019-02-01,31.31,7.0
S022,2019-03-01,27.99,6.35
S022,2019-04-01,29.1,6.68
S022,2019-05-01,27.9,6.59
S022,2019-06-01,30.53,6.42
S022,2019-07-01,27.9,5.76
S022,2019-08-01,25.47,6.32
S022,2019-09-01,27.64,5.9
S022,2019-10-01,26.11,5.34
S022,2019-11-01,25.87,6.63
S022,2019-12-01,26.55,6.26
S022,2020-01-01,30.99,5.98
S022,2020-02-01,30.48,6.75
S022,2020-03-01,30.49,7.37
S022,2020-04-01,27.7,6.79
S022,2020-05-01,29.21,6.59
S022,2020-06-01,29.14,5.99
S022,2020-07-01,27.82,5.5
S022,2020-08-01,27.65,6.04
S022,2020-09-01,27.43,6.23
S022,2020-10-01,27.29,5.99
S022,2020-11-01,26.15,5.84
S022,2020-12-01,30.25,6.64
S022,2021-01-01,29.12,6.37
S022,2021-02-01,28.85,6.82
S022,2021-03-01,31.47,7.09
S022,2021-04-01,28.89,6.35
S022,2021-05-01,29.82,6.55
S022,2021-06-01,28.15,5.95
S022,2021-07-01,28.8,6.27
S022,2021-08-01,25.37,6.35
S022,2021-09-01,28.23,5.95
S022,2021-10-01,26.86,6.11
S022,2021-11-01,26.18,6.07
S022,2021-12-01,25.25,6.47
S022,2022-01-01,27.13,6.81
S022,2022-02-01,29.71,6.4
S022,2022-03-01,29.53,6.42
